"date","IVV","VEA","IEF","TLT","TIP","EMB","HYG","GLD","RWX","SHY"
"2017-12-15",255.936172,41.16478,101.02079,121.266747,108.531921,103.37545,77.242615,119.18,34.388565,80.343849
"2017-12-22",256.827484,41.706158,100.148987,118.133598,108.004494,103.430847,77.377022,120.940002,34.561111,80.28064
"2017-12-29",256.246063,41.958698,100.654305,120.112457,108.863319,103.752541,77.608269,123.650002,34.932083,80.338112
"2018-01-05",262.422333,43.174622,100.253853,119.023628,108.71064,104.306625,78.239746,125.330002,35.441097,80.271034
"2018-01-12",266.787567,43.773232,99.700867,117.896904,108.19532,103.779358,77.892853,126.959999,35.46698,80.232735
"2018-01-19",269.246643,44.053833,98.957176,116.51458,108.023521,103.278915,77.857277,126.419998,35.829327,80.203957
"2018-01-26",275.12738,44.783386,98.938126,117.016388,108.185783,103.681068,78.052948,128.070007,36.623039,80.127327
"2018-02-02",264.519165,43.10915,97.619026,113.455399,107.251419,102.24897,77.006149,126.389999,35.130512,80.085152
"2018-02-09",251.308945,40.836308,97.619026,111.899429,106.421059,100.232826,75.871826,124.769997,33.525829,80.190659
"2018-02-16",262.193542,42.454422,97.418495,112.629967,106.707405,101.119934,77.21154,127.959999,34.431698,80.027634
"2018-02-23",263.747131,42.463772,97.533104,112.079643,106.802841,100.967598,77.157944,126.139999,34.595623,80.056404
"2018-03-02",258.485901,41.285267,97.627716,112.514839,107.060509,100.815178,76.890587,125.389999,34.086601,80.100555
"2018-03-09",267.654938,42.183178,97.484245,112.096542,106.907814,100.914063,77.177521,125.540001,34.535225,80.062149
"2018-03-16",264.299957,41.986759,97.91468,113.902847,107.07962,100.869118,76.935417,124.599998,34.414879,80.081375
"2018-03-23",248.766556,40.508945,98.230309,114.245117,107.451866,99.844505,76.146347,127.610001,33.955318,80.167778
"2018-03-29",254.070709,41.543541,98.69899,115.889824,107.900459,101.399384,76.791954,125.790001,34.701012,80.225388
"2018-04-06",250.432495,41.308838,98.607964,115.375343,108.007614,101.511192,76.773033,126.389999,34.744373,80.248459
"2018-04-13",255.60257,42.125626,98.282204,115.184799,108.237289,101.366913,77.691399,127.449997,35.13456,80.133125
"2018-04-20",257.009979,42.266449,97.314514,112.860161,107.538734,100.23069,77.331284,126.629997,35.221275,80.027405
"2018-04-27",256.962097,42.294617,97.333694,113.269821,107.672691,99.635551,77.214203,125.5,35.333996,80.065849
"2018-05-04",256.416382,42.219505,97.564796,113.615021,107.74826,98.32518,77.235237,124.540001,35.160572,80.059143
"2018-05-11",262.783203,42.726475,97.344032,113.844185,107.719421,98.81395,77.515549,125,35.342667,80.030266
"2018-05-18",261.576843,42.48238,96.710487,111.915405,107.03698,97.673462,77.217171,122.410004,34.570953,80.039886
"2018-05-25",262.314087,41.947239,97.814384,114.216568,107.613693,99.221268,77.361824,123.209999,34.796398,80.222733
"2018-06-01",263.798035,41.778255,98.036392,115.132729,107.955406,98.16259,77.37529,122.489998,34.657665,80.257294
"2018-06-08",268.116089,42.106846,97.824768,114.395813,107.887909,97.880844,77.80217,123.010002,34.943798,80.266922
"2018-06-15",268.374512,41.7407,97.940193,115.209282,108.051804,97.053719,78.219971,121.339996,34.500473,80.228386
"2018-06-22",266.057587,41.239162,98.209503,115.352837,108.360313,97.617264,78.029221,120.339996,34.395473,80.295853
"2018-06-29",262.651154,40.782848,98.594215,116.49173,108.813408,97.044632,77.275375,118.650002,34.246723,80.353676
"2018-07-06",266.65271,40.96347,98.873657,117.7435,109.366005,98.811684,77.851074,118.860001,34.675468,80.382629
"2018-07-13",270.712036,41.115574,98.873657,117.714737,109.220833,99.55098,78.106506,117.610001,34.482975,80.363319
"2018-07-20",270.894806,41.267681,98.497856,115.834679,108.504707,99.085487,78.115654,116.559998,34.631721,80.363319
"2018-07-27",272.568512,41.704983,98.064247,114.587692,108.127274,100.007362,78.380234,115.830002,34.552975,80.305405
"2018-08-03",274.67514,41.315216,98.209053,114.613144,108.241516,99.25869,78.752319,114.919998,34.605473,80.371162
"2018-08-10",274.213409,40.507168,98.836617,115.997498,108.727402,97.480804,78.697357,114.690002,33.922989,80.496864
"2018-08-17",276.108398,40.288513,98.962135,116.305138,108.766273,98.076485,78.834778,112.129997,33.94923,80.525856
"2018-08-24",278.493927,40.925446,99.338661,117.564499,109.339668,98.424721,79.146324,114.160004,34.255474,80.574226
"2018-08-31",281.302704,40.991993,99.068329,116.324356,108.931503,97.233376,79.128006,113.510002,34.316727,80.583862
"2018-09-07",278.570862,39.81319,98.590424,114.78466,108.459503,97.174477,78.862053,113.230003,33.511749,80.50737
"2018-09-14",281.754822,40.602219,98.213142,114.225792,108.010933,98.177505,79.441795,113.019997,33.870491,80.449265
"2018-09-21",284.111542,41.657444,97.71006,112.82869,107.845146,98.683632,79.358948,113.489998,34.062988,80.410522
"2018-09-28",282.809418,41.283371,97.874512,112.9925,107.874405,99.208138,79.543007,112.760002,33.815441,80.468636
"2018-10-05",280.104279,40.329288,96.666679,109.159721,106.655281,97.803535,78.848808,113.800003,32.524715,80.407532
"2018-10-12",268.607574,38.707336,97.219246,110.540649,106.811462,97.775833,78.710136,115.230003,32.171082,80.465736
"2018-10-19",268.839478,38.650089,97.044754,109.80674,106.460052,97.452408,78.47905,116.010002,32.816448,80.465736
"2018-10-26",258.048035,37.123558,98.043213,111.042786,106.870018,97.433922,77.859734,116.769997,32.436306,80.640335
"2018-11-02",264.60788,38.335247,97.117416,108.417931,105.77742,97.066788,78.28186,116.650002,32.542389,80.53936
"2018-11-09",270.472168,38.325699,97.311707,109.724762,106.119308,97.094627,78.365456,114.480003,32.816448,80.54908
"2018-11-16",266.395203,38.010857,98.254036,111.031586,106.793381,96.55629,77.352921,115.620003,32.940212,80.772591
"2018-11-23",256.318665,37.295292,98.419189,111.457504,106.373322,95.535309,76.832703,115.769997,32.869495,80.80172
"2018-11-30",268.578583,37.924984,98.875755,111.641449,106.74453,96.24073,77.659477,115.540001,32.85181,80.898911
"2018-12-07",256.598846,36.713295,100.094604,114.888893,107.434219,97.018211,77.291801,118.089996,32.88718,81.056602
"2018-12-14",253.507309,36.436611,99.841492,114.956833,106.680962,97.558891,77.599739,117.059998,32.675003,81.095543
"2018-12-21",235.430573,34.93869,100.69252,117.408035,106.978546,97.170303,75.221626,118.720001,31.737898,81.289413
"2018-12-28",242.52356,35.694622,101.268066,117.728996,107.233307,97.73661,75.981071,121.059998,32.051697,81.484383
"2019-01-04",247.124466,36.523834,101.843613,118.759911,107.880051,99.23735,77.24678,121.440002,32.722847,81.513618
"2019-01-11",253.262177,37.275906,101.619247,117.612282,108.05645,99.596008,78.653152,121.800003,33.611664,81.503876
"2019-01-18",260.752014,37.960491,100.897369,116.279884,107.537094,100.728653,79.225075,121.019997,33.929092,81.435646
"2019-01-25",260.197571,38.085835,101.287567,117.223244,107.478294,101.65361,79.140686,122.860001,34.400707,81.494125
"2019-02-01",264.282928,38.423302,101.764404,117.90731,108.458221,102.911415,79.758369,124.5,35.12627,81.62262
"2019-02-08",264.701172,37.989414,102.262985,119.262215,108.536621,102.067955,79.861984,124.209999,34.890461,81.749588
"2019-02-15",271.539276,38.94397,102.096794,118.901566,108.615005,102.570259,80.436539,124.800003,34.654652,81.720299
"2019-02-22",273.153961,39.339294,102.253212,118.501907,109.006981,103.082008,80.615494,125.5,34.781624,81.798431
"2019-03-01",274.603271,39.580341,101.440216,115.909676,108.438629,102.808533,80.995132,121.879997,34.727215,81.733864
"2019-03-08",268.660065,38.7897,102.586143,118.752228,109.085365,102.760956,80.512634,122.839996,34.781624,81.919746
"2019-03-15",276.519501,39.811749,102.928955,118.92807,109.751717,103.760109,81.155968,122.970001,35.434635,81.988235
"2019-03-22",274.571228,39.281441,104.153252,121.965973,110.692459,104.131233,81.212738,123.970001,35.411858,82.213264
"2019-03-29",277.891571,39.575996,104.476448,123.509354,110.800247,104.730705,81.808784,122.010002,35.785385,82.301315
"2019-04-05",283.643555,40.43782,103.76786,121.422188,110.359276,105.126289,82.13092,121.980003,35.420971,82.226822
"2019-04-12",285.313446,40.612122,103.316376,120.09079,110.300476,104.591209,82.634552,121.830002,35.466522,82.187607
"2019-04-18",285.157196,40.68959,103.365471,120.315941,110.398476,104.639,82.368492,120.370003,35.211433,82.236633
"2019-04-26",288.545929,40.515285,103.944511,121.206802,111.1726,104.658081,82.644058,121.370003,35.293427,82.42289
"2019-05-03",289.073273,40.747692,103.730156,121.314079,110.658035,105.318092,82.611732,120.650002,35.320759,82.369797
"2019-05-10",283.204132,39.711563,104.359535,122.383392,111.030502,104.895935,82.287277,121.43,35.238762,82.517105
"2019-05-17",281.15329,39.382328,104.959427,123.599861,111.285378,104.540932,82.010536,120.650002,35.156769,82.644775
"2019-05-24",278.086884,39.333912,105.588799,125.355911,111.657875,105.039848,81.733803,121.300003,35.475632,82.723358
"2019-05-31",270.801697,38.578613,107.103256,129.329086,112.990982,105.433228,81.018097,123.330002,34.97456,83.047447
"2019-06-07",282.881866,39.847137,107.628441,129.506012,113.482834,107.416992,82.538483,126.589996,35.594067,83.223587
"2019-06-14",284.424774,39.575996,107.717102,129.230789,112.644997,107.20504,82.720627,126.559998,35.43919,83.243271
"2019-06-21",290.416504,40.623657,107.933891,129.201263,113.67012,108.708061,83.717613,131.979996,35.958477,83.390877
"2019-06-28",289.610779,40.839062,108.406853,130.557861,113.8377,109.15123,83.573807,133.199997,35.6996,83.430252
"2019-07-05",294.867493,41.083839,108.171936,130.439682,113.611771,109.632919,83.76255,132.139999,36.53796,83.278435
"2019-07-12",297.21582,40.878223,107.638916,128.262894,113.790138,109.294388,83.704773,133.529999,36.381348,83.327713
"2019-07-19",293.688416,40.711781,108.201546,129.710815,114.186516,109.623245,83.377365,134.470001,36.206299,83.406593
"2019-07-26",298.47348,40.701988,108.023872,129.494125,113.948669,110.37767,83.93586,133.639999,35.893066,83.377007
"2019-08-02",289.28653,39.536835,109.905815,134.725983,114.693054,110.357872,83.537483,135.889999,35.469276,83.633804
"2019-08-09",288.244965,39.06686,110.874847,138.219757,115.755852,111.085953,83.402107,141.259995,35.15604,83.772072
"2019-08-16",285.513458,38.58709,112.33828,144.220291,116.431267,110.687935,83.257065,142.779999,35.303444,84.038734
"2019-08-23",281.475128,38.420639,112.506363,144.052521,116.590202,110.697655,83.692207,144.169998,35.423218,84.028854
"2019-08-30",289.13913,39.252892,112.733803,145.355255,116.858391,111.658722,84.282059,143.75,35.847,84.028854
"2019-09-06",294.602203,40.055767,112.317802,144.139191,116.579124,112.411842,84.622917,141.919998,36.077324,83.985336
"2019-09-13",297.589203,40.897812,109.445488,134.993927,114.422661,109.713104,84.642342,140.149994,36.114174,83.599487
"2019-09-20",295.967987,40.731361,110.931168,140.283371,115.764236,111.525253,84.953087,142.949997,36.390556,83.75779
"2019-09-27",293.264587,40.342422,111.307549,141.113846,115.466118,110.317146,84.554939,141.059998,36.540291,83.876503
"2019-10-04",292.296906,39.908741,112.895546,144.589554,116.517143,111.382446,84.27179,141.899994,37.023895,84.267838
"2019-10-11",294.143433,40.736683,111.000885,139.092804,115.123505,110.394951,84.603294,140.029999,37.386604,84.00029
"2019-10-18",295.831909,41.130936,111.050491,138.241058,115.442062,110.756706,84.915306,140.460007,37.90741,84.059761
"2019-10-25",299.495239,41.584332,110.683464,137.191223,115.59137,110.92292,85.207817,141.860001,37.823708,83.990402
"2019-11-01",304.076904,42.165863,111.395378,139.454559,115.700897,111.466972,85.005547,142.559998,38.270115,84.129051
"2019-11-08",306.762695,42.441845,109.517761,133.848969,115.053741,110.250259,85.03492,137.389999,37.498207,83.970222
"2019-11-15",309.66568,42.50098,110.451607,136.676559,115.322571,110.436699,85.123039,138.210007,37.368,84.089333
"2019-11-22",308.806641,42.205288,110.958252,138.799713,115.989632,110.161949,84.878265,137.740005,37.433105,84.109184
"2019-11-29",312.084869,42.353138,110.839043,139.315628,115.870155,110.014771,85.123039,137.860001,37.758606,84.138954
